Date,Species,Block,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Coordinates,Tmax_station1,Tmin_station1,Tavg_station1,Depart_station1,DewPoint_station1,WetBulb_station1,Heat_station1,Cool_station1,Sunrise_station1,Sunset_station1,SnowFall_station1,PrecipTotal_station1,StnPressure_station1,SeaLevel_station1,ResultSpeed_station1,ResultDir_station1,AvgSpeed_station1,Tmax_station2,Tmin_station2,Tavg_station2,Depart_station2,DewPoint_station2,WetBulb_station2,Heat_station2,Cool_station2,Sunrise_station2,Sunset_station2,SnowFall_station2,PrecipTotal_station2,StnPressure_station2,SeaLevel_station2,ResultSpeed_station2,ResultDir_station2,AvgSpeed_station2
2007-08-15,CULEX PIPIENS/RESTUANS,49,T025,41.979243,-87.750938,4,0,POINT (-87.750938 41.979243),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,49,T025,41.979243,-87.750938,5,0,POINT (-87.750938 41.979243),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,6,0,POINT (-87.689778 41.986921),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,58,T028,41.986921,-87.689778,4,0,POINT (-87.689778 41.986921),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,50,T031,41.801498,-87.763416,1,0,POINT (-87.76341600000001 41.801498),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,50,T031,41.801498,-87.763416,1,0,POINT (-87.76341600000001 41.801498),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,50,0,POINT (-87.701431 41.906638),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,7,0,POINT (-87.701431 41.906638),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,14,T033,41.906638,-87.701431,14,1,POINT (-87.701431 41.906638),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,10,T089,41.723195,-87.64997,12,0,POINT (-87.64997 41.723195),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,10,T089,41.723195,-87.64997,16,0,POINT (-87.64997 41.723195),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,5,0,POINT (-87.666901 41.868077),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,11,T090,41.868077,-87.666901,3,0,POINT (-87.666901 41.868077),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,11,T090,41.868077,-87.666901,6,0,POINT (-87.666901 41.868077),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,11,T092,41.869216,-87.627561,3,0,POINT (-87.627561 41.86921599999999),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,11,T092,41.869216,-87.627561,11,0,POINT (-87.627561 41.86921599999999),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.72460799999998,31,0,POINT (-87.72460799999999 41.662014),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,42,T135,41.662014,-87.72460799999998,9,0,POINT (-87.72460799999999 41.662014),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,42,T135,41.662014,-87.72460799999998,50,0,POINT (-87.72460799999999 41.662014),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,42,T135,41.662014,-87.72460799999998,50,0,POINT (-87.72460799999999 41.662014),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,42,T135,41.662014,-87.72460799999998,42,0,POINT (-87.72460799999999 41.662014),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,42,T135,41.662014,-87.72460799999998,11,0,POINT (-87.72460799999999 41.662014),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,53,T141,41.961743,-87.76007,1,0,POINT (-87.76007 41.961743),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,53,T141,41.961743,-87.76007,2,0,POINT (-87.76007 41.961743),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,40,T142,41.953067,-87.776792,11,0,POINT (-87.776792 41.953067),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,40,T142,41.953067,-87.776792,9,1,POINT (-87.776792 41.953067),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,43,T145,41.878114,-87.629798,30,0,POINT (-87.62979799999999 41.878114),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,43,T145,41.878114,-87.629798,25,1,POINT (-87.62979799999999 41.878114),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,28,T147,41.932094,-87.700117,2,0,POINT (-87.70011700000001 41.932094),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,28,T147,41.932094,-87.700117,1,0,POINT (-87.70011700000001 41.932094),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,15,T149,41.994469,-87.667736,1,0,POINT (-87.667736 41.994469),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,15,T149,41.994469,-87.667736,1,0,POINT (-87.667736 41.994469),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,18,T150,42.006858,-87.675919,2,0,POINT (-87.67591899999999 42.006858),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,21,0,POINT (-87.800515 41.916265),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,50,0,POINT (-87.800515 41.916265),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,70,T151,41.916265,-87.800515,5,0,POINT (-87.800515 41.916265),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,70,T151,41.916265,-87.800515,36,0,POINT (-87.800515 41.916265),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,25,T152,41.846075,-87.716277,7,0,POINT (-87.71627700000001 41.846075),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,25,T152,41.846075,-87.716277,2,0,POINT (-87.71627700000001 41.846075),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,21,T154,41.918705,-87.752329,37,0,POINT (-87.752329 41.918705),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,21,T154,41.918705,-87.752329,1,0,POINT (-87.752329 41.918705),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,21,T154,41.918705,-87.752329,14,1,POINT (-87.752329 41.918705),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,39,0,POINT (-87.707973 41.682587),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,30,1,POINT (-87.707973 41.682587),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,35,T158,41.682587,-87.707973,4,0,POINT (-87.707973 41.682587),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,35,T158,41.682587,-87.707973,36,0,POINT (-87.707973 41.682587),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,35,T158,41.682587,-87.707973,43,0,POINT (-87.707973 41.682587),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,93,T162,41.725517,-87.61425799999998,6,0,POINT (-87.61425799999999 41.725517),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,93,T162,41.725517,-87.61425799999998,3,0,POINT (-87.61425799999999 41.725517),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,37,T218,41.948167,-87.730698,7,0,POINT (-87.730698 41.948167),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,37,T218,41.948167,-87.730698,4,0,POINT (-87.730698 41.948167),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,45,T220,41.963976,-87.69181,3,0,POINT (-87.69181 41.963976),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,45,T220,41.963976,-87.69181,9,0,POINT (-87.69181 41.963976),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,40,T001,41.953705,-87.733974,5,0,POINT (-87.733974 41.953705),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,40,T001,41.953705,-87.733974,5,0,POINT (-87.733974 41.953705),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,27,1,POINT (-87.757639 41.964242),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,46,T003,41.964242,-87.757639,2,0,POINT (-87.757639 41.964242),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,46,T003,41.964242,-87.757639,6,0,POINT (-87.757639 41.964242),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,46,T003,41.964242,-87.757639,49,1,POINT (-87.757639 41.964242),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,60,T006,41.990284,-87.797127,16,1,POINT (-87.797127 41.990284),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,60,T006,41.990284,-87.797127,20,1,POINT (-87.797127 41.990284),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.77792099999998,38,0,POINT (-87.77792099999999 42.008314),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,70,T008,42.008314,-87.77792099999998,12,1,POINT (-87.77792099999999 42.008314),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,21,0,POINT (-87.747113 41.991429),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,61,T012,41.991429,-87.747113,16,1,POINT (-87.747113 41.991429),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,27,T034,41.843811,-87.686763,10,0,POINT (-87.686763 41.843811),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,27,T034,41.843811,-87.686763,1,0,POINT (-87.686763 41.843811),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX TERRITANS,27,T034,41.843811,-87.686763,1,0,POINT (-87.686763 41.843811),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,68,T037,41.921177,-87.79518,35,0,POINT (-87.79518 41.921177),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,68,T037,41.921177,-87.79518,5,0,POINT (-87.79518 41.921177),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,30,T043,41.857402,-87.694991,4,0,POINT (-87.694991 41.857402),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,30,T043,41.857402,-87.694991,1,0,POINT (-87.694991 41.857402),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,7,0,POINT (-87.696269 41.868142),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,11,T047,41.868142,-87.696269,8,0,POINT (-87.696269 41.868142),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,25,T051,41.846283,-87.656913,1,0,POINT (-87.656913 41.846283),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,25,T051,41.846283,-87.656913,2,0,POINT (-87.656913 41.846283),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,10,T085,41.721474,-87.648064,24,0,POINT (-87.64806400000001 41.721474),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,10,T085,41.721474,-87.648064,20,0,POINT (-87.64806400000001 41.721474),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,10,T088,41.869107,-87.69629300000003,1,0,POINT (-87.69629300000001 41.869107),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX RESTUANS,10,T088,41.869107,-87.69629300000003,1,0,POINT (-87.69629300000001 41.869107),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,10,T088,41.869107,-87.69629300000003,4,0,POINT (-87.69629300000001 41.869107),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,96,T161,41.719059,-87.675088,6,0,POINT (-87.675088 41.719059),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,96,T161,41.719059,-87.675088,4,0,POINT (-87.675088 41.719059),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS/RESTUANS,18,T219,41.966987,-87.674677,4,0,POINT (-87.674677 41.966987),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
2007-08-15,CULEX PIPIENS,18,T219,41.966987,-87.674677,4,0,POINT (-87.674677 41.966987),80,71,76,4,67,70,0,11,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7,5.8,81,72,77,4,69,71,0,12,459.0,1854.0,0.0,0.83,29.23,29.87,4.9,6,7.1
